BOTTLE,20090908PRINUNIVRMK
# DATE this file initialized 3/9/07 
# Data from Pierre Clement 3/9/07 
# Ship: Louis S. St. Laurent 
# Cruise: 18SNA097, JOIS97 
# Dates: 8/31 - 9/16/1997 
# Chief Scientist: F. McLaughlin, K. Falkner 
# EXPOCODE: 18SN19970831 
# Region:Arctic 
# 26 stations with 24 place Rosette 
# Hydro: Who - F.McLaughlin/K.Falkner; Status - final 
# 	Notes: bottle number fabricated 
# 	bottom depth estimated by global topography 
# Nuts/O2: Who - ; Status - no data 
# TCO2: Who - P.Jones/Azetsu-Scott; Status - final 
# 	Notes:  
# TA: Who - Who - P.Jones/Azetsu-Scott; Status - final 
# 	Notes:  
# CFC: Who - P.Jones/Azetsu-Scott; Status - final; S Plus - up to date 
# 	Notes: Includes CFC-113 and CCl4 
# References: 
# McLaughlin, F.A., E.C. Carmack, R.W. Macdonald, H. Melling, J.H. Swift, P.A. Wheeler, B.F. Sherr and E.B. Sherr, The joint roles of Pacific and Atlantic-origin waters in the Canada Basin, 1997-1998, Deep-Sea Res. I, 51(1), 107-128, 2004. 
# Jutterstrom, S. and L.G. Anderson, The saturation of calcite and aragonite in thhe Arctic Ocean, Mar. Chem., 94, 101-110, 2005. 
EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,INDEX,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  18SN19970831,     1,  1,     13,19970831,0000, 74.6683, -93.3633,  174,      2.8,  -1.7120,  31.1859,2,    6.100,2,    2.850,2,    0.310,2,   10.410,2,   1975.4,2,   2139.2, 2,      900,  -1.7120
  18SN19970831,     1,  1,     12,19970831,0000, 74.6683, -93.3633,  174,      3.2,  -1.7155,  31.1893,2,    6.700,2,    2.810,2,    0.350,2,   10.710,2,   1977.1,2,   2137.1, 3,      901,  -1.7155
  18SN19970831,     1,  1,     11,19970831,0000, 74.6683, -93.3633,  174,      5.0,  -1.7265,  31.1750,2,    6.130,2,    2.970,2,    0.280,2,   10.490,2,   1975.4,2,   2139.9, 2,      902,  -1.7266
  18SN19970831,     1,  1,     10,19970831,0000, 74.6683, -93.3633,  174,      7.4,  -1.7105,  31.4670,2,    6.225,2,    2.965,3,    0.270,2,   10.100,2,   1990.9,2,   2140.4, 2,      903,  -1.7106
  18SN19970831,     1,  1,      9,19970831,0000, 74.6683, -93.3633,  174,     10.7,  -1.6240,  31.8443,2,    5.920,2,    2.750,3,    0.220,3,   10.240,2,   2034.6,2,   2195.5, 2,      904,  -1.6242
  18SN19970831,     1,  1,      8,19970831,0000, 74.6683, -93.3633,  174,     20.4,  -1.4210,  32.1412,2,    5.860,2,    2.970,2,    0.280,2,   10.150,2,   2058.0,2,   2197.8, 2,      905,  -1.4214
  18SN19970831,     1,  1,      7,19970831,0000, 74.6683, -93.3633,  174,     30.6,  -1.3720,  32.2068,2,    5.890,2,    2.680,2,    0.210,3,   10.370,2,   2064.5,2,   2202.3, 2,      906,  -1.3726
  18SN19970831,     1,  1,      6,19970831,0000, 74.6683, -93.3633,  174,     40.4,  -1.2975,  32.3639,2,    4.950,2,    2.350,2,    0.220,2,   10.740,2,   2090.5,2,   2214.4, 3,      907,  -1.2983
  18SN19970831,     1,  1,      5,19970831,0000, 74.6683, -93.3633,  174,     51.5,  -1.2875,  32.4011,2,    5.160,2,    2.280,2,    0.180,2,   10.230,2,   2094.5,2,   2206.9, 2,      908,  -1.2885
  18SN19970831,     1,  1,      4,19970831,0000, 74.6683, -93.3633,  174,     71.1,  -1.2280,  32.5664,2,    4.770,2,    2.320,2,    0.190,2,   10.300,2,   2109.7,2,   2209.0, 2,      909,  -1.2295
  18SN19970831,     1,  1,      3,19970831,0000, 74.6683, -93.3633,  174,     81.1,  -1.2300,  32.6075,2,    4.740,2,    2.160,2,    0.150,2,   10.380,2,   2116.3,2,   2235.2, 2,      910,  -1.2317
  18SN19970831,     1,  1,      2,19970831,0000, 74.6683, -93.3633,  174,     91.6,  -1.2285,  32.6159,2,    4.910,3,    2.210,2,    0.170,2,   10.250,2,   2116.4,2,   2224.8, 2,      911,  -1.2305
  18SN19970831,     1,  1,      1,19970831,0000, 74.6683, -93.3633,  174,     92.0,  -1.2270,  32.6168,2,    4.730,2,    2.130,2,    0.180,2,    9.950,3,   2116.3,2,   2246.0, 2,      912,  -1.2290
  18SN19970831,     2,  1,     15,19970831,0000, 74.6833, -93.0083,  174,      2.4,  -1.6640,  31.5419,2,    6.090,2,    3.060,2,    0.310,2,   10.540,2,   1998.7,2,   2160.7, 3,     1006,  -1.6640
  18SN19970831,     2,  1,     14,19970831,0000, 74.6833, -93.0083,  174,      5.0,  -1.6500,  31.4277,2,    6.150,2,    3.040,2,    0.350,2,   10.100,3,   1993.1,2,   2155.4, 2,     1007,  -1.6501
  18SN19970831,     2,  1,     13,19970831,0000, 74.6833, -93.0083,  174,     10.2,  -1.6570,  31.3411,2,    6.370,2,    3.060,2,    0.300,2,   10.760,3,   1996.4,2,   2161.6, 2,     1008,  -1.6571
  18SN19970831,     2,  1,     12,19970831,0000, 74.6833, -93.0083,  174,     14.6,  -1.6615,  31.4672,2,    6.340,2,    2.980,2,    0.340,2,   10.280,2,   2002.9,2,   2171.3, 2,     1009,  -1.6617
  18SN19970831,     2,  1,     11,19970831,0000, 74.6833, -93.0083,  174,     19.3,  -1.6780,  31.7549,2,    6.040,2,    3.090,2,    0.320,2,   10.420,2,   2021.4,2,   2179.3, 2,     1010,  -1.6783
  18SN19970831,     2,  1,     10,19970831,0000, 74.6833, -93.0083,  174,     29.9,  -1.5945,  32.0449,2,    6.290,2,    2.810,2,    0.290,2,   10.250,2,   2050.4,2,   2198.7, 2,     1011,  -1.5950
  18SN19970831,     2,  1,      9,19970831,0000, 74.6833, -93.0083,  174,     40.7,  -1.5025,  32.1413,2,    5.750,2,    2.750,2,    0.250,2,   10.510,2,   2057.8,2,   2192.7, 2,     1012,  -1.5032
  18SN19970831,     2,  1,      8,19970831,0000, 74.6833, -93.0083,  174,     49.9,  -1.3795,  32.2430,2, -999.000,9,    2.720,2,    0.260,3,   10.330,2,   2071.1,2,   2210.7, 2,     1013,  -1.3804
  18SN19970831,     2,  1,      7,19970831,0000, 74.6833, -93.0083,  174,     59.7,  -1.3255,  32.2964,2,    5.310,2,    2.580,2,    0.290,3,   10.760,3,   2085.6,2,   2202.1, 2,     1014,  -1.3267
  18SN19970831,     2,  1,      6,19970831,0000, 74.6833, -93.0083,  174,     70.6,  -1.2250,  32.4365,2,    4.750,2,    2.350,3,    0.200,2,   10.280,2,   2107.9,2,   2221.7, 2,     1015,  -1.2265
  18SN19970831,     2,  1,      5,19970831,0000, 74.6833, -93.0083,  174,     90.6,  -1.2230,  32.5805,2,    4.700,2,    2.360,3,    0.100,3,   10.350,2,   2115.3,2,   2220.6, 2,     1016,  -1.2249
  18SN19970831,     2,  1,      4,19970831,0000, 74.6833, -93.0083,  174,    100.9,  -1.2785,  32.6717,2,    4.580,2,    2.270,3,    0.220,3,   10.340,3,   2128.7,2,   2224.3, 2,     1017,  -1.2806
  18SN19970831,     2,  1,      3,19970831,0000, 74.6833, -93.0083,  174,    120.9,  -1.3125,  32.8445,2,    5.110,3,    2.060,2, -999.000,9,   10.390,3,   2144.1,2,   2223.1, 2,     1018,  -1.3151
  18SN19970831,     2,  1,      2,19970831,0000, 74.6833, -93.0083,  174,    126.1,  -1.3180,  32.9131,2,    5.130,3,    2.020,2,    0.180,2,   10.480,3,   2148.3,2,   2231.1, 2,     1019,  -1.3207
  18SN19970831,     2,  1,      1,19970831,0000, 74.6833, -93.0083,  174,    131.1,  -1.3090,  33.0467,2,    4.600,2,    1.960,2,    0.150,2,   10.990,3,   2161.6,2,   2225.5, 2,     1020,  -1.3119
  18SN19970831,     4,  1,     12,19970831,0000, 74.6967, -91.9517,  101,      3.1,  -1.5725,  31.4898,2,    5.910,2,    3.150,2,    0.400,2,   10.650,2,   1997.2,2,   2162.8, 2,     1205,  -1.5725
  18SN19970831,     4,  1,     11,19970831,0000, 74.6967, -91.9517,  101,      7.7,  -1.5725,  31.4912,2,    6.040,2,    2.920,2,    0.320,2,   10.270,2,   1998.6,2,   2147.0, 2,     1206,  -1.5726
  18SN19970831,     4,  1,     10,19970831,0000, 74.6967, -91.9517,  101,     12.0,  -1.5780,  31.5164,2,    5.970,2,    2.730,2,    0.250,2,   10.480,2,   2007.6,2,   2155.9, 2,     1207,  -1.5782
  18SN19970831,     4,  1,      9,19970831,0000, 74.6967, -91.9517,  101,     22.5,  -1.4800,  32.6299,2, -999.000,9,    2.330,2,    0.190,3,   10.470,2,   2129.7,2,   2226.4, 3,     1208,  -1.4804
  18SN19970831,     4,  1,      8,19970831,0000, 74.6967, -91.9517,  101,     30.7,  -1.4475,  32.7474,2,    5.730,2,    2.240,2,    0.190,3,   10.980,3,   2134.7,2,   2223.8, 2,     1209,  -1.4481
  18SN19970831,     4,  1,      7,19970831,0000, 74.6967, -91.9517,  101,     40.7,  -1.4095,  32.7971,2,    4.680,2,    2.140,2,    0.210,2,   10.480,2,   2146.5,2,   2233.1, 2,     1210,  -1.4103
  18SN19970831,     4,  1,      6,19970831,0000, 74.6967, -91.9517,  101,     50.9,  -1.3540,  32.8740,2,    4.680,2,    2.060,2,    0.210,2,   10.580,3,   2151.3,2,   2233.8, 2,     1211,  -1.3550
  18SN19970831,     4,  1,      5,19970831,0000, 74.6967, -91.9517,  101,     51.5,  -1.3530,  32.8766,2,    4.370,3,    2.080,2,    0.200,2,   10.460,2,   2150.2,2,   2237.2, 2,     1212,  -1.3541
  18SN19970831,     4,  1,      4,19970831,0000, 74.6967, -91.9517,  101,     62.2,  -1.3635,  32.9283,2,    4.830,2,    2.080,2,    0.160,2,   11.180,3,   2156.1,2,   2238.1, 2,     1213,  -1.3648
  18SN19970831,     4,  1,      3,19970831,0000, 74.6967, -91.9517,  101,     71.2,  -1.4005,  33.0186,2,    5.000,2,    2.190,2,    0.200,3,   10.560,3,   2158.4,2,   2235.7, 2,     1214,  -1.4020
  18SN19970831,     4,  1,      2,19970831,0000, 74.6967, -91.9517,  101,     80.8,  -1.4025,  33.1193,2,    4.670,2,    2.150,2,    0.210,3,   11.510,3,   2163.6,2,   2227.7, 3,     1215,  -1.4042
  18SN19970831,     4,  1,      1,19970831,0000, 74.6967, -91.9517,  101,     91.1,  -1.3945,  33.1453,2,    4.550,2,    2.170,2,    0.210,3,   10.560,3,   2164.4,2,   2273.1, 2,     1216,  -1.3964
  18SN19970831,     5,  1,     15,19970901,0000, 74.6867, -92.2400,   99,      2.6,  -1.6920,  31.3151,2,    5.890,2,    2.900,2,    0.450,2,    9.270,3,   1978.8,2,   2156.5, 2,     1250,  -1.6920
  18SN19970831,     5,  1,     14,19970901,0000, 74.6867, -92.2400,   99,     12.3,  -1.6705,  31.3445,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,     1251,  -1.6707
  18SN19970831,     5,  1,     13,19970901,0000, 74.6867, -92.2400,   99,     12.4,  -1.6455,  31.3731,2,    5.630,3,    2.770,2,    0.310,2,    8.880,3,   2015.7,2,   2174.0, 2,     1252,  -1.6457
  18SN19970831,     5,  1,     12,19970901,0000, 74.6867, -92.2400,   99,     22.1,  -1.3145,  32.2457,2,    5.520,3,    2.480,2,    0.310,2,    9.080,3,   2084.0,2,   2211.7, 2,     1253,  -1.3149
  18SN19970831,     5,  1,     11,19970901,0000, 74.6867, -92.2400,   99,     32.8,  -1.2400,  32.4538,2,    5.270,3,    2.400,2,    0.190,2,    9.680,3,   2110.9,2,   2219.3, 2,     1254,  -1.2407
  18SN19970831,     5,  1,     10,19970901,0000, 74.6867, -92.2400,   99,     36.9,  -1.2715,  32.5867,2,    4.580,3,    2.240,2,    0.180,2,    9.120,3,   2123.0,2,   2244.2, 3,     1255,  -1.2723
  18SN19970831,     5,  1,      9,19970901,0000, 74.6867, -92.2400,   99,     42.4,  -1.2790,  32.6448,2,    4.530,3,    2.240,3,    0.185,2,    9.200,3,   2127.8,2,   2226.7, 2,     1256,  -1.2799
  18SN19970831,     5,  1,      8,19970901,0000, 74.6867, -92.2400,   99,     52.3,  -1.2950,  32.7261,2,    4.500,3,    2.180,2,    0.200,2,    9.320,3,   2137.2,2,   2232.7, 2,     1257,  -1.2961
  18SN19970831,     5,  1,      7,19970901,0000, 74.6867, -92.2400,   99,     60.8,  -1.3155,  32.7694,2,    4.460,3,    2.130,2,    0.140,2,    9.810,2,   2142.8,2,   2227.3, 2,     1258,  -1.3168
  18SN19970831,     5,  1,      6,19970901,0000, 74.6867, -92.2400,   99,     70.9,  -1.3495,  32.8636,2,    4.410,3,    1.940,3,    0.150,2,    9.310,2,   2150.5,2,   2237.5, 2,     1259,  -1.3510
  18SN19970831,     5,  1,      5,19970901,0000, 74.6867, -92.2400,   99,     80.4,  -1.3600,  33.0217,2,    4.570,2,    2.250,2,    0.170,2,   10.060,2,   2161.0,2,   2240.9, 3,     1260,  -1.3617
  18SN19970831,     5,  1,      4,19970901,0000, 74.6867, -92.2400,   99,     88.8,  -1.3615,  33.0484,2,    4.680,2,    2.210,2,    0.180,2,   10.130,2,   2164.0,2,   2283.9, 3,     1261,  -1.3634
  18SN19970831,     5,  1,      3,19970901,0000, 74.6867, -92.2400,   99,     88.9,  -1.3620,  33.0530,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,     1262,  -1.3639
  18SN19970831,     5,  1,      2,19970901,0000, 74.6867, -92.2400,   99,     89.1,  -1.3620,  33.0542,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,     1263,  -1.3639
  18SN19970831,     5,  1,      1,19970901,0000, 74.6867, -92.2400,   99,     89.2,  -1.3620,  33.0528,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,     1264,  -1.3639
  18SN19970831,     8,  1,     14,19970901,0000, 74.5050, -92.6333,  193,      2.7,  -1.5415,  31.6179,2,    7.130,2,    3.240,2,    0.350,2,    9.280,3,   2009.8,2,   2186.2, 2,     1265,  -1.5415
  18SN19970831,     8,  1,     13,19970901,0000, 74.5050, -92.6333,  193,     11.6,  -1.5530,  31.6152,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,     1266,  -1.5532
  18SN19970831,     8,  1,     12,19970901,0000, 74.5050, -92.6333,  193,     11.7,  -1.5620,  31.6192,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,     1267,  -1.5622
  18SN19970831,     8,  1,     11,19970901,0000, 74.5050, -92.6333,  193,     31.8,  -1.3815,  32.0411,2,    5.750,2,    2.760,2,    0.280,2,    9.370,3,   2063.2,2,   2201.6, 2,     1268,  -1.3821
  18SN19970831,     8,  1,     10,19970901,0000, 74.5050, -92.6333,  193,     41.4,  -1.4240,  32.2510,2,    5.350,2,    2.670,2,    0.280,2,   10.200,2,   2109.9,2,   2217.1, 2,     1269,  -1.4248
  18SN19970831,     8,  1,      9,19970901,0000, 74.5050, -92.6333,  193,     50.3,  -1.4555,  32.4899,2,    4.830,2,    2.420,2,    0.220,2,    9.700,2,   2129.8,2,   2224.1, 2,     1270,  -1.4564
  18SN19970831,     8,  1,      8,19970901,0000, 74.5050, -92.6333,  193,     61.1,  -1.3960,  32.5557,2,    4.660,2,    2.230,2, -999.000,9,    9.760,2,   2131.2,2,   2217.3, 2,     1271,  -1.3972
  18SN19970831,     8,  1,      7,19970901,0000, 74.5050, -92.6333,  193,     71.9,  -1.3020,  32.6370,2,    4.610,2,    2.120,2,    0.200,2,    9.340,2,   2131.5,3,   2223.4, 2,     1272,  -1.3035
  18SN19970831,     8,  1,      6,19970901,0000, 74.5050, -92.6333,  193,     82.1,  -1.3375,  32.6860,2,    4.450,2,    2.320,2,    0.170,2,    9.430,2,   2143.3,2,   2232.0, 2,     1273,  -1.3392
  18SN19970831,     8,  1,      5,19970901,0000, 74.5050, -92.6333,  193,    102.2,  -1.4065,  32.8358,2,    4.140,2,    2.070,2,    0.170,2,    8.560,2,   2170.1,3,   2255.7, 3,     1274,  -1.4086
  18SN19970831,     8,  1,      4,19970901,0000, 74.5050, -92.6333,  193,    127.1,  -1.3715,  32.9303,2,    4.000,2,    1.860,3,    0.160,2,    8.570,2,   2173.9,3,   2237.2, 2,     1275,  -1.3742
  18SN19970831,     8,  1,      3,19970901,0000, 74.5050, -92.6333,  193,    152.5,  -1.3390,  33.0503,2,    4.520,2,    2.070,2,    0.140,2,    8.860,2,    333.3,4,   2242.8, 2,     1276,  -1.3423
  18SN19970831,     8,  1,      2,19970901,0000, 74.5050, -92.6333,  193,    172.6,  -1.3520,  33.2732,2,    4.600,2,    2.210,2, -999.000,9,    9.790,2,   2170.4,2,   2244.8, 2,     1277,  -1.3559
  18SN19970831,     8,  1,      1,19970901,0000, 74.5050, -92.6333,  193,    182.9,  -1.3540,  33.3459,2,    4.570,2,    2.390,2,    0.210,2,    9.800,2,   2173.7,2,   2257.3, 2,     1278,  -1.3582
  18SN19970831,    11,  1,     18,19970902,0000, 74.2517, -93.5417,  171,      3.3,  -1.3250,  29.0416,2,    7.250,2,    3.550,2,    0.360,2,   12.270,2,   1921.0,2,   2018.7, 2,      913,  -1.3250
  18SN19970831,    11,  1,     17,19970902,0000, 74.2517, -93.5417,  171,     13.5,  -1.3815,  29.1655,2,    7.460,2,    3.530,2,    0.390,2, -999.000,9,   1931.6,2,   2037.3, 2,      914,  -1.3817
  18SN19970831,    11,  1,     16,19970902,0000, 74.2517, -93.5417,  171,     22.1,  -1.6225,  30.6344,2,    7.130,2,    3.180,2,    0.360,2,   10.770,2,   -999.0,9,   2098.0, 2,      915,  -1.6228
  18SN19970831,    11,  1,     15,19970902,0000, 74.2517, -93.5417,  171,     27.4,  -1.6345,  30.8194,2,    6.980,2,    3.190,2,    0.320,2,   12.090,2,    690.5,4,   2138.3, 2,      916,  -1.6349
  18SN19970831,    11,  1,     14,19970902,0000, 74.2517, -93.5417,  171,     32.9,  -1.5615,  31.0200,2,    6.430,2,    3.030,2,    0.310,2,   11.290,2,   2003.8,2,   2137.2, 2,      917,  -1.5620
  18SN19970831,    11,  1,     13,19970902,0000, 74.2517, -93.5417,  171,     42.2,  -1.5140,  31.5706,2,    6.260,2,    2.730,2,    0.260,2,   11.310,2,   2061.5,2,   2187.0, 2,      918,  -1.5147
  18SN19970831,    11,  1,     12,19970902,0000, 74.2517, -93.5417,  171,     51.6,  -1.6810,  31.7497,2,    6.340,2,    2.980,2,    0.270,2,    9.730,3,   2038.6,3,   2171.2, 3,      919,  -1.6818
  18SN19970831,    11,  1,     11,19970902,0000, 74.2517, -93.5417,  171,     61.8,  -1.6945,  31.8174,2,    6.340,3,    2.800,2,    0.260,2,    9.570,3,   2037.9,3,   2181.0, 3,      920,  -1.6955
  18SN19970831,    11,  1,     10,19970902,0000, 74.2517, -93.5417,  171,     72.4,  -1.5695,  32.0198,2,    5.990,3,    2.790,3,    0.270,3,   10.380,2,   2081.4,2,   2181.5, 3,      921,  -1.5707
  18SN19970831,    11,  1,      9,19970902,0000, 74.2517, -93.5417,  171,     82.0,  -1.5840,  32.0723,2,    5.910,3,    2.780,3,    0.230,2,   10.790,2,   2109.8,2,   2220.4, 2,      922,  -1.5854
  18SN19970831,    11,  1,      8,19970902,0000, 74.2517, -93.5417,  171,     91.1,  -1.5720,  32.1791,2,    5.700,3,    2.600,3,    0.210,2,   10.060,2,   2118.2,2,   2230.8, 2,      923,  -1.5736
  18SN19970831,    11,  1,      7,19970902,0000, 74.2517, -93.5417,  171,    101.0,  -1.5035,  32.2846,2,    5.230,3,    2.460,3,    0.200,2,   10.350,3,   2132.7,2,   2210.0, 3,      924,  -1.5054
  18SN19970831,    11,  1,      6,19970902,0000, 74.2517, -93.5417,  171,    102.8,  -1.5255,  32.3211,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0, 9,      925,  -1.5274
  18SN19970831,    11,  1,      5,19970902,0000, 74.2517, -93.5417,  171,    110.8,  -1.3865,  32.4672,2,    4.310,2,    2.050,2,    0.160,2,    9.620,2,   2162.2,3,   2225.9, 2,      926,  -1.3887
  18SN19970831,    11,  1,      4,19970902,0000, 74.2517, -93.5417,  171,    131.3,  -1.4375,  32.6517,2,    4.450,3,    2.150,3,    0.150,2,    9.200,2,   2154.1,3,   2217.3, 3,      927,  -1.4401
  18SN19970831,    11,  1,      3,19970902,0000, 74.2517, -93.5417,  171,    150.7,  -1.3195,  32.9819,2,    4.010,3,    1.710,3,    0.150,3,    7.910,2,   2184.5,2,   2250.4, 2,      928,  -1.3228
  18SN19970831,    11,  1,      2,19970902,0000, 74.2517, -93.5417,  171,    160.7,  -1.2970,  33.0414,2,    3.620,2,    1.920,3,    0.080,2,    8.120,3,   2187.9,2,   2230.6, 2,      929,  -1.3006
  18SN19970831,    11,  1,      1,19970902,0000, 74.2517, -93.5417,  171,    160.9,  -1.2970,  33.0413,2,    3.630,3,    1.730,2,    0.080,2,    7.670,2,   2184.8,2,   2230.1, 2,      930,  -1.3006
  18SN19970831,    12,  1,     14,19970902,0000, 74.2050, -93.5467,  140,      7.3,  -1.3540,  27.8509,2,    7.550,2,    3.610,2,    0.390,2,   12.560,2,   1853.7,2,   1953.6, 2,      931,  -1.3541
  18SN19970831,    12,  1,     13,19970902,0000, 74.2050, -93.5467,  140,     12.6,  -1.3495,  28.3327,2,    7.380,2,    3.620,2,    0.390,2, -999.000,9,   1895.3,2,   2000.2, 2,      932,  -1.3496
