BOTTLE,20170831PRINUNIVRMK
  18HU20050904, Davis,   114,  1, 286979,      5,2,20050919,1931, 66.2490, -56.9885,  663,    301.7,   4.1094,  34.7641,2,    211.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     1944
  18HU20050904, Davis,   114,  1, 286980,      6,2,20050919,1931, 66.2490, -56.9885,  663,    200.9,   3.9788,  34.6828,2,    218.4,2,     5.47,2,    10.60,2,     0.88,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     1947
  18HU20050904, Davis,   114,  1, 286981,      7,2,20050919,1931, 66.2490, -56.9885,  663,    101.6,   2.9296,  34.3508,2,    226.1,2,     4.71,2,    10.03,2,     0.86,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     1950
  18HU20050904, Davis,   114,  1, 286982,      8,2,20050919,1931, 66.2490, -56.9885,  663,     50.3,   3.1278,  34.0340,2,    230.5,2,     3.38,2,     5.61,2,     0.74,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     1952
  18HU20050904, Davis,   114,  1, 286983,      9,2,20050919,1931, 66.2490, -56.9885,  663,     20.6,   5.1867,  33.3928,2,    232.6,2,     1.67,2,     1.11,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     1954
  18HU20050904, Davis,   114,  1, 286984,     10,2,20050919,1931, 66.2490, -56.9885,  663,      2.9,   4.9519,  33.2149,2,    235.8,2,     1.93,2,     1.01,2,     0.40,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     1956
  18HU20050904, Davis,   115,  1, 286986,      1,2,20050919,2059, 66.2497, -56.6540,  592,    580.0,   4.3737,  34.9054,2,    204.5,2,     9.88,2,    15.70,2,     1.16,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2059
  18HU20050904, Davis,   115,  1, 286987,      2,2,20050919,2059, 66.2497, -56.6540,  592,    501.0,   4.6052,  34.9070,2,    209.1,2,     8.62,2,    15.13,2,     1.09,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2102
  18HU20050904, Davis,   115,  1, 286988,      3,2,20050919,2059, 66.2497, -56.6540,  592,    404.3,   4.3933,  34.8268,2,    212.3,2,     7.25,2,    13.40,2,     1.03,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2105
  18HU20050904, Davis,   115,  1, 286989,      4,2,20050919,2059, 66.2497, -56.6540,  592,    298.9,   4.8492,  34.8534,2,    212.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2111
  18HU20050904, Davis,   115,  1, 286990,      5,2,20050919,2059, 66.2497, -56.6540,  592,    200.5,   4.5287,  34.6953,2,    216.5,2,     6.55,2,    13.30,2,     1.02,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2114
  18HU20050904, Davis,   115,  1, 286991,      6,2,20050919,2059, 66.2497, -56.6540,  592,    100.7,   3.9661,  34.3008,2,    224.2,2,     4.55,2,    10.30,2,     0.86,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2118
  18HU20050904, Davis,   115,  1, 286992,      7,2,20050919,2059, 66.2497, -56.6540,  592,     50.5,   3.7712,  34.0112,2,    226.8,2,     3.91,2,     7.50,2,     0.81,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2121
  18HU20050904, Davis,   115,  1, 286993,      8,2,20050919,2059, 66.2497, -56.6540,  592,     20.9,   5.3278,  33.4182,2,    232.5,2,     1.24,2,     1.29,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2124
  18HU20050904, Davis,   115,  1, 286994,      9,2,20050919,2059, 66.2497, -56.6540,  592,      3.2,   5.3148,  33.3974,2,    235.5,2,     1.46,2,     1.43,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2126
  18HU20050904, Davis,   117,  1, 286995,      1,2,20050919,2311, 66.2498, -55.9933,  151,    143.7,   3.0613,  34.2370,2,    219.0,2,     5.29,2,    10.25,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2311
  18HU20050904, Davis,   117,  1, 286996,      2,2,20050919,2311, 66.2498, -55.9933,  151,    101.0,   3.1617,  34.1337,2,    223.0,2,     5.13,2,    10.50,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2313
  18HU20050904, Davis,   117,  1, 286997,      3,2,20050919,2311, 66.2498, -55.9933,  151,     50.5,   3.1617,  33.9058,2,    228.2,2,     3.59,2,     7.09,2,     0.74,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2316
  18HU20050904, Davis,   117,  1, 286998,      4,2,20050919,2311, 66.2498, -55.9933,  151,     20.7,   4.6705,  33.4180,2,    234.6,2,     2.15,2,     2.79,2,     0.53,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2318
  18HU20050904, Davis,   117,  1, 286999,      5,2,20050919,2311, 66.2498, -55.9933,  151,      3.3,   4.7002,  33.4136,2,    236.2,2,     2.05,2,     2.76,2,     0.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050919,     2320
  18HU20050904, Davis,   119,  1, 287000,      1,2,20050920,0216, 66.2503, -54.6637,   76,     69.0,   3.2044,  33.7839,2,    226.2,2,     3.29,2,     5.23,2,     0.68,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050920,      216
  18HU20050904, Davis,   119,  1, 287001,      2,2,20050920,0216, 66.2503, -54.6637,   76,     50.8,   3.3332,  33.6943,2,    227.4,2,     3.26,2,     5.12,2,     0.69,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050920,      218
  18HU20050904, Davis,   119,  1, 287002,      3,2,20050920,0216, 66.2503, -54.6637,   76,     20.7,   4.8931,  33.0696,2,    235.6,2,     1.52,2,     1.43,2,     0.39,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050920,      221
  18HU20050904, Davis,   119,  1, 287003,      4,2,20050920,0216, 66.2503, -54.6637,   76,      3.2,   4.8328,  33.0479,2,    237.4,2,     1.26,2,     1.33,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050920,      223
  18HU20050904, Davis,   121,  1, 287004,      1,2,20050921,0029, 65.0340, -62.6820,  188,    175.1,  -1.2633,  33.3453,2,    218.8,2,    14.09,2,    10.03,2,     1.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,       29
  18HU20050904, Davis,   121,  1, 287005,      2,2,20050921,0029, 65.0340, -62.6820,  188,    100.8,  -1.5196,  33.0277,2,    234.3,2,    11.10,2,     7.76,2,     1.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,       32
  18HU20050904, Davis,   121,  1, 287006,      3,2,20050921,0029, 65.0340, -62.6820,  188,     51.5,  -0.2377,  32.2275,2,    260.5,2,     3.33,2,     2.14,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,       33
  18HU20050904, Davis,   121,  1, 287007,      4,2,20050921,0029, 65.0340, -62.6820,  188,     20.6,   1.3516,  31.2704,2,    263.2,2,     1.34,2,     1.01,2,     0.72,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,       35
  18HU20050904, Davis,   121,  1, 287008,      5,2,20050921,0029, 65.0340, -62.6820,  188,      2.2,   1.5011,  31.1520,2,    262.3,2,     0.93,2,     0.90,2,     0.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,       36
  18HU20050904, Davis,   123,  1, 287009,      1,2,20050921,0434, 65.0338, -61.4122,  273,    260.6,  -0.2905,  33.8852,2,    190.1,2,    16.25,2,    12.84,2,     1.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      434
  18HU20050904, Davis,   123,  1, 287010,      2,2,20050921,0434, 65.0338, -61.4122,  273,    199.7,  -0.7459,  33.7213,2,    194.7,2,    13.79,2,    11.16,2,     1.09,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      436
  18HU20050904, Davis,   123,  1, 287011,      3,2,20050921,0434, 65.0338, -61.4122,  273,     98.6,  -1.5387,  33.2218,2,    227.1,2,    11.01,2,     8.42,2,     1.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      437
  18HU20050904, Davis,   123,  1, 287012,      4,2,20050921,0434, 65.0338, -61.4122,  273,     51.1,  -1.2707,  32.8511,2,    239.2,2,     8.09,2,     4.57,2,     0.93,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      438
  18HU20050904, Davis,   123,  1, 287013,      5,2,20050921,0434, 65.0338, -61.4122,  273,     19.4,   2.5859,  32.4082,2,    249.1,2,     4.00,2,     1.07,2,     0.62,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      439
  18HU20050904, Davis,   123,  1, 287014,      6,2,20050921,0434, 65.0338, -61.4122,  273,      1.7,   1.6196,  31.4345,2,    258.0,2,     1.49,2,     0.86,2,     0.72,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      439
  18HU20050904, Davis,   125,  1, 287015,      1,2,20050921,0822, 65.0327, -60.1418,  336,    324.6,   0.7441,  34.2159,2,    170.8,2,    19.56,2,    14.72,2,     1.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      822
  18HU20050904, Davis,   125,  1, 287016,      2,2,20050921,0822, 65.0327, -60.1418,  336,    298.7,   0.7078,  34.2043,2,    170.3,2,    21.65,2,    16.22,2,     1.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      823
  18HU20050904, Davis,   125,  1, 287017,      3,2,20050921,0822, 65.0327, -60.1418,  336,    197.0,   0.0944,  33.9634,2,    185.7,2,    14.90,2,    13.72,2,     1.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      825
  18HU20050904, Davis,   125,  1, 287018,      4,2,20050921,0822, 65.0327, -60.1418,  336,     98.6,  -0.2907,  33.4159,2,    229.8,2,     8.38,2,     6.95,2,     0.99,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      826
  18HU20050904, Davis,   125,  1, 287019,      5,2,20050921,0822, 65.0327, -60.1418,  336,     50.0,   1.4934,  33.2767,2,    238.0,2,     5.47,2,     3.48,2,     0.75,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      827
  18HU20050904, Davis,   125,  1, 287020,      6,2,20050921,0822, 65.0327, -60.1418,  336,     17.8,   2.0844,  31.9232,2,    253.3,2,     3.86,2,     0.95,2,     0.67,2,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      828
  18HU20050904, Davis,   125,  1, 287021,      7,2,20050921,0822, 65.0327, -60.1418,  336,      1.9,   2.0164,  31.5383,2,    254.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,      828
  18HU20050904, Davis,   128,  1, 287029,      1,2,20050921,1329, 65.0340, -58.2250,  632,    622.7,   2.7709,  34.6899,2,    175.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1329
  18HU20050904, Davis,   128,  1, 287030,      2,2,20050921,1329, 65.0340, -58.2250,  632,    499.6,   2.3094,  34.5858,2,    176.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1332
  18HU20050904, Davis,   128,  1, 287031,      3,2,20050921,1329, 65.0340, -58.2250,  632,    396.7,   3.2063,  34.6554,2,    191.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1334
  18HU20050904, Davis,   128,  1, 287032,      4,2,20050921,1329, 65.0340, -58.2250,  632,    198.6,   1.1867,  34.2039,2,    204.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1337
  18HU20050904, Davis,   128,  1, 287033,      5,2,20050921,1329, 65.0340, -58.2250,  632,     99.4,  -0.1576,  33.7127,2,    222.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1339
  18HU20050904, Davis,   128,  1, 287034,      6,2,20050921,1329, 65.0340, -58.2250,  632,     47.4,  -1.6402,  33.1864,2,    235.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1339
  18HU20050904, Davis,   128,  1, 287035,      7,2,20050921,1329, 65.0340, -58.2250,  632,     19.0,   1.8904,  32.7980,2,    234.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1340
  18HU20050904, Davis,   128,  1, 287036,      8,2,20050921,1329, 65.0340, -58.2250,  632,      2.8,   2.6137,  32.5263,2,    248.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1340
  18HU20050904, Davis,   129,  1, 287037,      1,2,20050921,1523, 65.0343, -57.4842,  734,    719.3,   3.6444,  34.8366,2,    184.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1523
  18HU20050904, Davis,   129,  1, 287038,      2,2,20050921,1523, 65.0343, -57.4842,  734,    597.8,   3.5299,  34.7611,2,    186.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1525
  18HU20050904, Davis,   129,  1, 287039,      3,2,20050921,1523, 65.0343, -57.4842,  734,    398.4,   4.0444,  34.7774,2,    216.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1529
  18HU20050904, Davis,   129,  1, 287040,      4,2,20050921,1523, 65.0343, -57.4842,  734,    197.6,   3.4069,  34.6158,2,    210.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1532
  18HU20050904, Davis,   129,  1, 287041,      5,2,20050921,1523, 65.0343, -57.4842,  734,     98.1,   2.4859,  34.2995,2,    215.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1534
  18HU20050904, Davis,   129,  1, 287042,      6,2,20050921,1523, 65.0343, -57.4842,  734,     50.0,   2.5791,  34.0816,2,    209.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1534
  18HU20050904, Davis,   129,  1, 287043,      7,2,20050921,1523, 65.0343, -57.4842,  734,     18.1,   4.4389,  33.0977,2,    232.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1535
  18HU20050904, Davis,   129,  1, 287044,      8,2,20050921,1523, 65.0343, -57.4842,  734,      1.7,   3.2843,  32.4993,2,    247.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1536
  18HU20050904, Davis,   130,  1, 287045,      1,2,20050921,1728, 65.0343, -56.6345,  663,    654.7,   3.6905,  34.8433,2,    186.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1728
  18HU20050904, Davis,   130,  1, 287046,      2,2,20050921,1728, 65.0343, -56.6345,  663,    599.7,   3.2953,  34.7498,2,    184.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1729
  18HU20050904, Davis,   130,  1, 287047,      3,2,20050921,1728, 65.0343, -56.6345,  663,    398.2,   3.8955,  34.7622,2,    208.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1732
  18HU20050904, Davis,   130,  1, 287048,      4,2,20050921,1728, 65.0343, -56.6345,  663,    197.9,   3.6619,  34.6628,2,    211.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1736
  18HU20050904, Davis,   130,  1, 287049,      5,2,20050921,1728, 65.0343, -56.6345,  663,     98.8,   2.2518,  34.3639,2,    222.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1737
  18HU20050904, Davis,   130,  1, 287050,      6,2,20050921,1728, 65.0343, -56.6345,  663,     48.1,   3.7408,  34.2861,2,    224.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1738
  18HU20050904, Davis,   130,  1, 287051,      7,2,20050921,1728, 65.0343, -56.6345,  663,     17.5,   5.5531,  33.6788,2,    229.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1739
  18HU20050904, Davis,   130,  1, 287052,      8,2,20050921,1728, 65.0343, -56.6345,  663,      1.6,   5.5431,  33.6546,2,    232.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1739
  18HU20050904, Davis,   131,  1, 287053,      1,2,20050921,1936, 65.0338, -55.7800,  843,    833.2,   4.0959,  34.9037,2,    199.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1936
  18HU20050904, Davis,   131,  1, 287054,      2,2,20050921,1936, 65.0338, -55.7800,  843,    598.0,   4.5749,  34.8970,2,    210.1,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1940
  18HU20050904, Davis,   131,  1, 287055,      3,2,20050921,1936, 65.0338, -55.7800,  843,    397.5,   4.0837,  34.7738,2,    216.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1943
  18HU20050904, Davis,   131,  1, 287056,      4,2,20050921,1936, 65.0338, -55.7800,  843,    200.0,   3.7507,  34.6420,2,    219.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1946
  18HU20050904, Davis,   131,  1, 287057,      5,2,20050921,1936, 65.0338, -55.7800,  843,     97.4,   2.7054,  34.3751,2,    227.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1948
  18HU20050904, Davis,   131,  1, 287058,      6,2,20050921,1936, 65.0338, -55.7800,  843,     48.4,   3.9219,  34.1837,2,    223.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1949
  18HU20050904, Davis,   131,  1, 287059,      7,2,20050921,1936, 65.0338, -55.7800,  843,     19.0,   5.6499,  33.6813,2,    228.2,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1949
  18HU20050904, Davis,   131,  1, 287060,      8,2,20050921,1936, 65.0338, -55.7800,  843,      2.1,   5.6867,  33.6777,2,    231.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     1950
  18HU20050904, Davis,   133,  1, 287061,      1,2,20050921,2212, 65.0347, -55.0448,  663,    649.9,   4.7567,  34.9437,2,    211.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2212
  18HU20050904, Davis,   133,  1, 287062,      2,2,20050921,2212, 65.0347, -55.0448,  663,    599.4,   4.8024,  34.9399,2,    212.9,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2213
  18HU20050904, Davis,   133,  1, 287063,      3,2,20050921,2212, 65.0347, -55.0448,  663,    398.8,   4.7532,  34.8663,2,    213.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2217
  18HU20050904, Davis,   133,  1, 287064,      4,2,20050921,2212, 65.0347, -55.0448,  663,    198.4,   5.2316,  34.7516,2,    212.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2220
  18HU20050904, Davis,   133,  1, 287065,      5,2,20050921,2212, 65.0347, -55.0448,  663,     94.6,   5.7233,  34.5396,2,    214.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2222
  18HU20050904, Davis,   133,  1, 287066,      6,2,20050921,2212, 65.0347, -55.0448,  663,     48.6,   5.9919,  34.0162,2,    221.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2223
  18HU20050904, Davis,   133,  1, 287067,      7,2,20050921,2212, 65.0347, -55.0448,  663,     18.7,   6.3259,  33.8490,2,    224.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2223
  18HU20050904, Davis,   133,  1, 287068,      8,2,20050921,2212, 65.0347, -55.0448,  663,      2.8,   5.3782,  33.2499,2,    235.4,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050921,     2224
  18HU20050904, Davis,   135,  1, 287069,      1,2,20050922,0010, 65.0335, -54.4072,  148,    142.8,   2.9551,  34.0435,2,    221.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050922,       10
  18HU20050904, Davis,   135,  1, 287070,      2,2,20050922,0010, 65.0335, -54.4072,  148,     98.1,   3.3011,  34.0374,2,    221.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050922,       11
  18HU20050904, Davis,   135,  1, 287071,      3,2,20050922,0010, 65.0335, -54.4072,  148,     50.2,   3.7925,  33.7643,2,    228.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050922,       12
  18HU20050904, Davis,   135,  1, 287072,      4,2,20050922,0010, 65.0335, -54.4072,  148,     19.2,   4.6976,  32.7990,2,    237.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050922,       12
  18HU20050904, Davis,   135,  1, 287073,      5,2,20050922,0010, 65.0335, -54.4072,  148,      1.0,   4.6957,  32.7537,2,    239.3,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9, 20050922,       13
END_DATA
